team,year,win,points_scored,points_allowed,games_played,win_pct,point_diff
Oregon State,2022,10,419,260,13,0.7692307692307693,159
Oregon State,2023,8,414,298,13,0.6153846153846154,116
Otterbein,2020,1,78,88,4,0.25,-10
Otterbein,2022,2,162,373,10,0.2,-211
Otterbein,2023,0,137,383,10,0.0,-246
Ouachita Baptist,2021,9,403,221,11,0.8181818181818182,182
Ouachita Baptist,2022,11,511,248,12,0.9166666666666666,263
Ouachita Baptist,2023,9,438,222,11,0.8181818181818182,216
Pace,2021,2,170,265,10,0.2,-95
Pace,2022,6,266,204,10,0.6,62
Pace,2023,3,189,285,10,0.3,-96
Pacific (OR),2020,1,33,44,2,0.5,-11
Pacific (OR),2022,5,240,222,9,0.5555555555555556,18
Pacific (OR),2023,2,252,255,10,0.2,-3
Pacific Lutheran,2020,0,56,132,4,0.0,-76
Pacific Lutheran,2022,6,247,171,10,0.6,76
Pacific Lutheran,2023,5,299,234,10,0.5,65
Penn State,2015,7,301,284,13,0.5384615384615384,17
Penn State,2016,11,526,356,14,0.7857142857142857,170
Penn State,2017,11,534,214,13,0.8461538461538461,320
Penn State,2018,9,439,267,13,0.6923076923076923,172
Penn State,2019,11,465,208,13,0.8461538461538461,257
Penn State,2020,4,268,249,9,0.4444444444444444,19
Penn State,2021,7,325,225,13,0.5384615384615384,100
Penn State,2022,11,465,237,13,0.8461538461538461,228
Penn State,2023,10,471,175,13,0.7692307692307693,296
PennWest California,2021,9,337,138,10,0.9,199
PennWest California,2022,6,339,216,11,0.5454545454545454,123
PennWest California,2023,7,347,230,11,0.6363636363636364,117
Pennsylvania,2015,7,329,268,10,0.7,61
Pennsylvania,2016,7,277,213,10,0.7,64
Pennsylvania,2017,5,256,233,9,0.5555555555555556,23
Pennsylvania,2018,6,186,209,10,0.6,-23
Pennsylvania,2019,5,245,298,10,0.5,-53
Pennsylvania,2021,3,191,215,10,0.3,-24
Pennsylvania,2022,8,266,197,10,0.8,69
Pennsylvania,2023,6,255,210,10,0.6,45
Phoenix,2019,0,14,66,1,0.0,-52
Phoenix,2022,1,52,12,1,1.0,40
Phoenix,2023,1,49,25,1,1.0,24
Pikeville,2015,0,20,41,1,0.0,-21
Pikeville,2016,0,14,55,1,0.0,-41
Pikeville,2019,0,20,59,1,0.0,-39
Pittsburg St,2020,0,7,26,1,0.0,-19
Pittsburg St,2021,8,348,214,11,0.7272727272727273,134
Pittsburg St,2022,12,417,183,13,0.9230769230769231,234
Pittsburg St,2023,11,440,217,13,0.8461538461538461,223
Pittsburgh,2015,8,367,339,13,0.6153846153846154,28
Pittsburgh,2016,8,532,458,13,0.6153846153846154,74
Pittsburgh,2017,5,287,319,12,0.4166666666666667,-32
Pittsburgh,2018,7,359,389,14,0.5,-30
Pittsburgh,2019,8,275,292,13,0.6153846153846154,-17
Pittsburgh,2020,6,319,270,11,0.5454545454545454,49
Pittsburgh,2021,11,580,331,14,0.7857142857142857,249
Pittsburgh,2022,9,407,316,13,0.6923076923076923,91
Pittsburgh,2023,3,242,328,12,0.25,-86
Plymouth State,2022,8,283,187,10,0.8,96
Plymouth State,2023,4,228,278,10,0.4,-50
Point University,2015,0,17,56,1,0.0,-39
Point University,2016,0,3,49,1,0.0,-46
Point University,2017,0,0,66,1,0.0,-66
Point University,2018,0,7,48,1,0.0,-41
Point University,2019,0,7,123,2,0.0,-116
Point University,2021,0,9,131,2,0.0,-122
Point University,2022,0,14,34,1,0.0,-20
Point University,2023,0,10,63,1,0.0,-53
Pomona Pitzer,2022,8,378,216,11,0.7272727272727273,162
Pomona Pitzer,2023,6,210,208,10,0.6,2
Portland State,2015,9,411,268,12,0.75,143
Portland State,2016,2,322,403,10,0.2,-81
Portland State,2017,0,256,473,11,0.0,-217
Portland State,2018,4,302,398,11,0.36363636363636365,-96
Portland State,2019,5,416,360,12,0.4166666666666667,56
Portland State,2020,0,7,48,1,0.0,-41
Portland State,2021,5,303,325,11,0.45454545454545453,-22
Portland State,2022,4,282,407,11,0.36363636363636365,-125
Portland State,2023,5,372,359,11,0.45454545454545453,13
Post University,2022,0,126,424,9,0.0,-298
Post University,2023,1,148,363,9,0.1111111111111111,-215
Prairie View A&M,2015,7,348,219,8,0.875,129
Prairie View A&M,2016,7,360,343,11,0.6363636363636364,17
Prairie View A&M,2017,6,330,275,11,0.5454545454545454,55
Prairie View A&M,2018,5,368,297,11,0.45454545454545453,71
Prairie View A&M,2019,6,391,306,11,0.5454545454545454,85
Prairie View A&M,2020,2,68,65,3,0.6666666666666666,3
Prairie View A&M,2021,7,305,315,12,0.5833333333333334,-10
Prairie View A&M,2022,6,329,292,11,0.5454545454545454,37
Prairie View A&M,2023,6,234,374,12,0.5,-140
Presbyterian,2015,2,138,223,11,0.18181818181818182,-85
Presbyterian,2016,2,98,340,11,0.18181818181818182,-242
Presbyterian,2017,4,182,325,11,0.36363636363636365,-143
Presbyterian,2018,2,142,296,10,0.2,-154
Presbyterian,2019,1,151,384,11,0.09090909090909091,-233
Presbyterian,2020,4,183,163,7,0.5714285714285714,20
Presbyterian,2021,2,404,590,11,0.18181818181818182,-186
Presbyterian,2022,1,173,469,11,0.09090909090909091,-296
Presbyterian,2023,4,238,280,11,0.36363636363636365,-42
Presentation,2022,1,42,48,2,0.5,-6
Princeton,2015,5,292,237,10,0.5,55
Princeton,2016,8,346,164,10,0.8,182
Princeton,2017,5,382,265,10,0.5,117
Princeton,2018,10,470,130,10,1.0,340
Princeton,2019,8,322,181,10,0.8,141
Princeton,2021,9,334,174,10,0.9,160
Princeton,2022,8,278,135,10,0.8,143
Princeton,2023,5,190,168,10,0.5,22
Puget Sound,2020,2,66,106,4,0.5,-40
Puget Sound,2022,1,149,402,9,0.1111111111111111,-253
Puget Sound,2023,3,204,366,9,0.3333333333333333,-162
Purdue,2015,2,301,438,12,0.16666666666666666,-137
Purdue,2016,3,295,459,12,0.25,-164
Purdue,2017,7,328,267,13,0.5384615384615384,61
Purdue,2018,6,397,390,13,0.46153846153846156,7
Purdue,2019,4,310,367,12,0.3333333333333333,-57
Purdue,2020,2,163,179,6,0.3333333333333333,-16
Purdue,2021,9,378,291,13,0.6923076923076923,87
Purdue,2022,8,372,383,14,0.5714285714285714,-11
Purdue,2023,4,287,365,12,0.3333333333333333,-78
Quincy,2016,1,38,35,1,1.0,3
Quincy,2018,0,0,49,1,0.0,-49
Quincy,2020,0,8,68,2,0.0,-60
Quincy,2021,4,385,450,11,0.36363636363636365,-65
Quincy,2022,4,344,377,11,0.36363636363636365,-33
Quincy,2023,6,423,270,11,0.5454545454545454,153
Randolph-Macon,2020,5,162,61,5,1.0,101
Randolph-Macon,2022,11,511,203,12,0.9166666666666666,308
Randolph-Macon,2023,13,636,213,14,0.9285714285714286,423
Reading,2020,0,39,71,3,0.0,-32
Reading,2022,3,174,345,10,0.3,-171
Reading,2023,1,139,371,10,0.1,-232
Redlands,2022,4,259,256,10,0.4,3
Redlands,2023,5,195,163,10,0.5,32
Reinhardt University,2019,0,7,31,1,0.0,-24
Reinhardt University,2021,0,25,35,1,0.0,-10
Rensselaer,2022,7,190,82,10,0.7,108
Rensselaer,2023,7,346,150,10,0.7,196
Rhode Island,2015,1,145,329,11,0.09090909090909091,-184
Rhode Island,2016,2,185,400,11,0.18181818181818182,-215
Rhode Island,2017,3,222,300,11,0.2727272727272727,-78
Rhode Island,2018,6,333,310,11,0.5454545454545454,23
Rhode Island,2019,2,308,436,12,0.16666666666666666,-128
Rhode Island,2020,2,78,82,3,0.6666666666666666,-4
Rhode Island,2021,7,277,279,11,0.6363636363636364,-2
Rhode Island,2022,7,337,293,11,0.6363636363636364,44
Rhode Island,2023,6,318,306,11,0.5454545454545454,12
Rhodes College,2020,0,20,163,4,0.0,-143
Rhodes College,2022,5,198,169,10,0.5,29
Rhodes College,2023,6,299,226,10,0.6,73
Rice,2015,5,313,430,12,0.4166666666666667,-117
Rice,2016,3,303,448,12,0.25,-145
Rice,2017,1,195,429,12,0.08333333333333333,-234
Rice,2018,2,246,468,13,0.15384615384615385,-222
Rice,2019,3,215,311,12,0.25,-96
Rice,2020,2,117,94,5,0.4,23
Rice,2021,4,258,434,12,0.3333333333333333,-176
Rice,2022,5,328,444,13,0.38461538461538464,-116
Rice,2023,6,384,365,13,0.46153846153846156,19
Richmond,2015,10,462,344,14,0.7142857142857143,118
Richmond,2016,10,401,328,14,0.7142857142857143,73
Richmond,2017,6,340,272,11,0.5454545454545454,68
Richmond,2018,4,243,359,11,0.36363636363636365,-116
Richmond,2019,5,275,333,12,0.4166666666666667,-58
Richmond,2020,3,96,68,4,0.75,28
Richmond,2021,6,264,220,11,0.5454545454545454,44
Richmond,2022,9,407,261,13,0.6923076923076923,146
Richmond,2023,9,366,307,13,0.6923076923076923,59
Ripon,2020,0,49,105,3,0.0,-56
Ripon,2022,9,377,140,10,0.9,237
Ripon,2023,5,230,243,10,0.5,-13
Robert Morris,2015,4,154,238,11,0.36363636363636365,-84
Robert Morris,2016,2,122,266,11,0.18181818181818182,-144
Robert Morris,2017,2,112,331,11,0.18181818181818182,-219
Robert Morris,2018,2,271,478,11,0.18181818181818182,-207
Robert Morris,2019,7,267,302,12,0.5833333333333334,-35
Robert Morris,2020,0,30,98,3,0.0,-68
Robert Morris,2021,4,201,337,10,0.4,-136
Robert Morris,2022,0,109,377,11,0.0,-268
Robert Morris,2023,4,224,318,11,0.36363636363636365,-94
Rockford,2020,1,70,125,4,0.25,-55
Rockford,2022,1,223,478,10,0.1,-255
Rockford,2023,2,238,460,10,0.2,-222
Roosevelt,2023,0,7,41,1,0.0,-34
Rose-Hulman,2020,4,176,68,5,0.8,108
Rose-Hulman,2022,6,398,223,10,0.6,175
Rose-Hulman,2023,7,422,343,10,0.7,79
Rowan,2022,7,260,198,10,0.7,62
Rowan,2023,5,215,244,10,0.5,-29
Rutgers,2015,4,325,419,12,0.3333333333333333,-94
Rutgers,2016,2,188,450,12,0.16666666666666666,-262
Rutgers,2017,4,216,340,12,0.3333333333333333,-124
Rutgers,2018,1,162,377,12,0.08333333333333333,-215
Rutgers,2019,2,159,440,12,0.16666666666666666,-281
Rutgers,2020,3,240,289,9,0.3333333333333333,-49
Rutgers,2021,5,256,333,13,0.38461538461538464,-77
Rutgers,2022,4,209,351,12,0.3333333333333333,-142
Rutgers,2023,7,302,276,13,0.5384615384615384,26
SE Louisiana,2015,4,221,240,11,0.36363636363636365,-19
SE Louisiana,2016,7,319,328,11,0.6363636363636364,-9
SE Louisiana,2017,6,383,282,11,0.5454545454545454,101
SE Louisiana,2018,4,281,369,11,0.36363636363636365,-88
SE Louisiana,2019,8,476,382,13,0.6153846153846154,94
SE Louisiana,2020,4,277,255,7,0.5714285714285714,22
SE Louisiana,2021,9,586,425,13,0.6923076923076923,161
SE Louisiana,2022,9,459,338,13,0.6923076923076923,121
SE Louisiana,2023,3,278,313,11,0.2727272727272727,-35
SMU,2015,2,333,548,12,0.16666666666666666,-215
SMU,2016,5,332,435,12,0.4166666666666667,-103
SMU,2017,7,492,477,13,0.5384615384615384,15
SMU,2018,5,365,423,12,0.4166666666666667,-58
SMU,2019,10,544,434,13,0.7692307692307693,110
SMU,2020,7,386,309,10,0.7,77
SMU,2021,8,461,341,12,0.6666666666666666,120
SMU,2022,7,484,440,13,0.5384615384615384,44
SMU,2023,11,542,249,14,0.7857142857142857,293
SUNY Maritime,2018,0,10,51,1,0.0,-41
SUNY Maritime,2022,3,200,296,10,0.3,-96
SUNY Maritime,2023,5,177,279,10,0.5,-102
SUNY Morrisville,2022,7,193,118,10,0.7,75
SUNY Morrisville,2023,4,173,258,10,0.4,-85
Sacramento State,2015,2,216,368,11,0.18181818181818182,-152
Sacramento State,2016,2,237,402,10,0.2,-165
Sacramento State,2017,7,414,327,11,0.6363636363636364,87
Sacramento State,2018,2,241,354,10,0.2,-113
Sacramento State,2019,9,464,292,13,0.6923076923076923,172
Sacramento State,2021,9,364,229,12,0.75,135
Sacramento State,2022,12,558,337,13,0.9230769230769231,221
Sacramento State,2023,8,397,354,13,0.6153846153846154,43
Sacred Heart,2015,6,301,250,11,0.5454545454545454,51
Sacred Heart,2016,6,292,271,11,0.5454545454545454,21
Sacred Heart,2017,4,277,295,11,0.36363636363636365,-18
Sacred Heart,2018,7,309,243,11,0.6363636363636364,66
Sacred Heart,2019,7,295,267,12,0.5833333333333334,28
Sacred Heart,2020,2,98,65,4,0.5,33
Sacred Heart,2021,8,235,167,12,0.6666666666666666,68
Sacred Heart,2022,5,271,287,11,0.45454545454545453,-16
Sacred Heart,2023,2,147,272,11,0.18181818181818182,-125
Saginaw Valley State,2021,7,304,254,11,0.6363636363636364,50
Saginaw Valley State,2022,8,372,209,11,0.7272727272727273,163
Saginaw Valley State,2023,6,283,263,11,0.5454545454545454,20
Saint John's (MN),2022,9,425,182,11,0.8181818181818182,243
Saint John's (MN),2023,8,415,224,10,0.8,191
Saint Vincent,2020,2,119,111,4,0.5,8
Saint Vincent,2022,5,288,293,10,0.5,-5
Saint Vincent,2023,3,127,292,10,0.3,-165
Salisbury,2020,2,62,35,2,1.0,27
Salisbury,2022,9,366,197,11,0.8181818181818182,169
Salisbury,2023,6,285,237,10,0.6,48
Salve Regina,2022,6,198,230,10,0.6,-32
Salve Regina,2023,8,329,103,10,0.8,226
Sam Houston,2015,10,582,393,14,0.7142857142857143,189
Sam Houston,2016,12,644,386,13,0.9230769230769231,258
Sam Houston,2017,12,606,437,14,0.8571428571428571,169
Sam Houston,2018,6,330,309,11,0.5454545454545454,21
Sam Houston,2019,7,383,213,12,0.5833333333333334,170
Sam Houston,2020,10,375,196,10,1.0,179
Sam Houston,2021,11,492,257,12,0.9166666666666666,235
Sam Houston,2022,5,165,187,9,0.5555555555555556,-22
Sam Houston,2023,3,240,314,12,0.25,-74
Samford,2015,6,381,294,11,0.5454545454545454,87
Samford,2016,7,421,327,12,0.5833333333333334,94
Samford,2017,8,336,267,12,0.6666666666666666,69
Samford,2018,6,423,290,11,0.5454545454545454,133
Samford,2019,5,387,453,12,0.4166666666666667,-66
Samford,2020,4,282,191,7,0.5714285714285714,91
Samford,2021,4,417,434,11,0.36363636363636365,-17
Samford,2022,11,420,328,13,0.8461538461538461,92
Samford,2023,6,319,267,11,0.5454545454545454,52
San Diego,2015,9,341,198,11,0.8181818181818182,143
San Diego,2016,10,428,187,12,0.8333333333333334,241
San Diego,2017,10,473,227,13,0.7692307692307693,246
San Diego,2018,9,454,350,12,0.75,104
San Diego,2019,9,462,271,12,0.75,191
San Diego,2020,4,142,105,6,0.6666666666666666,37
San Diego,2021,7,283,277,11,0.6363636363636364,6
San Diego,2022,5,279,210,11,0.45454545454545453,69
San Diego,2023,4,253,277,11,0.36363636363636365,-24
San Diego State,2015,11,450,230,14,0.7857142857142857,220
San Diego State,2016,11,493,283,14,0.7857142857142857,210
San Diego State,2017,10,400,263,13,0.7692307692307693,137
San Diego State,2018,7,268,288,13,0.5384615384615384,-20
San Diego State,2019,10,276,165,13,0.7692307692307693,111
San Diego State,2020,4,197,142,8,0.5,55
San Diego State,2021,12,383,277,14,0.8571428571428571,106
San Diego State,2022,7,279,267,13,0.5384615384615384,12
San Diego State,2023,4,246,321,12,0.3333333333333333,-75
San José State,2015,6,363,354,13,0.46153846153846156,9
San José State,2016,4,293,416,12,0.3333333333333333,-123
San José State,2017,2,206,542,13,0.15384615384615385,-336
San José State,2018,1,255,439,12,0.08333333333333333,-184
San José State,2019,5,361,383,12,0.4166666666666667,-22
San José State,2020,7,229,159,8,0.875,70
San José State,2021,5,240,318,12,0.4166666666666667,-78
San José State,2022,7,329,264,12,0.5833333333333334,65
San José State,2023,7,414,333,13,0.5384615384615384,81
Savannah St,2015,1,154,436,10,0.1,-282
Savannah St,2016,3,143,308,10,0.3,-165
Savannah St,2017,3,214,347,11,0.2727272727272727,-133
Savannah St,2018,2,134,293,10,0.2,-159
Savannah St,2019,0,36,66,2,0.0,-30
Savannah St,2020,0,28,36,1,0.0,-8
Savannah St,2021,8,284,176,10,0.8,108
Savannah St,2022,5,197,211,9,0.5555555555555556,-14
Savannah St,2023,2,180,258,10,0.2,-78
Seton Hill,2021,5,210,211,11,0.45454545454545453,-1
Seton Hill,2022,2,143,267,11,0.18181818181818182,-124
Seton Hill,2023,6,248,295,11,0.5454545454545454,-47
Sewanee,2020,0,21,24,1,0.0,-3
Sewanee,2022,2,178,344,10,0.2,-166
Sewanee,2023,3,180,333,10,0.3,-153
Shaw,2015,0,7,61,1,0.0,-54
Shaw,2017,0,0,41,1,0.0,-41
Shaw,2018,0,10,80,2,0.0,-70
Shaw,2019,0,14,38,1,0.0,-24
Shaw,2021,6,260,144,10,0.6,116
Shaw,2022,3,181,190,9,0.3333333333333333,-9
Shaw,2023,3,161,267,10,0.3,-106
Shenandoah,2020,1,78,123,4,0.25,-45
Shenandoah,2022,8,286,153,10,0.8,133
Shenandoah,2023,5,299,259,10,0.5,40
Shepherd,2015,0,7,34,1,0.0,-27
Shepherd,2020,1,38,14,1,1.0,24
Shepherd,2021,13,656,386,15,0.8666666666666667,270
Shepherd,2022,14,583,257,15,0.9333333333333333,326
Shepherd,2023,9,378,298,12,0.75,80
Shippensburg,2021,9,363,220,11,0.8181818181818182,143
Shippensburg,2022,5,246,254,11,0.45454545454545453,-8
Shippensburg,2023,3,165,247,11,0.2727272727272727,-82
Shorter,2015,1,36,39,2,0.5,-3
Shorter,2016,0,0,66,1,0.0,-66
Shorter,2017,0,14,42,1,0.0,-28
Shorter,2018,0,23,107,2,0.0,-84
Shorter,2019,0,10,48,1,0.0,-38
Shorter,2020,2,97,89,4,0.5,8
Shorter,2021,3,166,305,10,0.3,-139
Shorter,2022,3,273,363,11,0.2727272727272727,-90
Shorter,2023,3,230,375,11,0.2727272727272727,-145
Simon Fraser,2019,0,7,70,1,0.0,-63
Simon Fraser,2021,1,84,350,8,0.125,-266
Simon Fraser,2022,1,126,333,9,0.1111111111111111,-207
Simpson College (IA),2020,0,14,49,1,0.0,-35
Simpson College (IA),2022,1,203,442,9,0.1111111111111111,-239
Simpson College (IA),2023,3,250,445,10,0.3,-195
Sioux Falls,2021,7,308,213,10,0.7,95
Sioux Falls,2022,8,361,228,11,0.7272727272727273,133
Sioux Falls,2023,3,278,396,11,0.2727272727272727,-118
Slippery Rock,2021,9,467,248,12,0.75,219
Slippery Rock,2022,10,401,210,13,0.7692307692307693,191
Slippery Rock,2023,12,573,313,14,0.8571428571428571,260
South Alabama,2015,5,300,447,12,0.4166666666666667,-147
South Alabama,2016,6,330,351,13,0.46153846153846156,-21
South Alabama,2017,4,238,318,12,0.3333333333333333,-80
South Alabama,2018,3,290,465,12,0.25,-175
South Alabama,2019,2,221,368,12,0.16666666666666666,-147
South Alabama,2020,4,219,300,11,0.36363636363636365,-81
South Alabama,2021,5,299,317,12,0.4166666666666667,-18
South Alabama,2022,10,406,277,13,0.7692307692307693,129
South Alabama,2023,7,430,273,13,0.5384615384615384,157
South Carolina,2015,3,263,330,12,0.25,-67
South Carolina,2016,6,270,344,13,0.46153846153846156,-74
South Carolina,2017,9,315,269,13,0.6923076923076923,46
South Carolina,2018,7,391,354,13,0.5384615384615384,37
South Carolina,2019,4,269,313,12,0.3333333333333333,-44
South Carolina,2020,2,235,360,10,0.2,-125
South Carolina,2021,7,294,312,13,0.5384615384615384,-18
South Carolina,2022,8,418,375,13,0.6153846153846154,43
South Carolina,2023,5,312,316,12,0.4166666666666667,-4
South Carolina State,2015,7,294,167,11,0.6363636363636364,127
South Carolina State,2016,5,232,254,11,0.45454545454545453,-22
South Carolina State,2017,3,205,188,10,0.3,17
South Carolina State,2018,5,215,268,11,0.45454545454545453,-53
South Carolina State,2019,8,331,223,11,0.7272727272727273,108
South Carolina State,2020,3,69,75,4,0.75,-6
South Carolina State,2021,7,299,314,12,0.5833333333333334,-15
South Carolina State,2022,3,246,338,11,0.2727272727272727,-92
South Carolina State,2023,5,268,283,11,0.45454545454545453,-15
South Dakota,2015,5,231,280,11,0.45454545454545453,-49
South Dakota,2016,4,329,379,11,0.36363636363636365,-50
South Dakota,2017,8,496,344,13,0.6153846153846154,152
South Dakota,2018,4,294,376,11,0.36363636363636365,-82
South Dakota,2019,5,363,389,12,0.4166666666666667,-26
South Dakota,2020,1,71,96,4,0.25,-25
South Dakota,2021,7,324,248,12,0.5833333333333334,76
South Dakota,2022,3,179,321,11,0.2727272727272727,-142
South Dakota,2023,10,312,230,13,0.7692307692307693,82
South Dakota Mines,2021,6,308,293,11,0.5454545454545454,15
South Dakota Mines,2022,7,346,265,11,0.6363636363636364,81
South Dakota Mines,2023,5,376,270,11,0.45454545454545453,106
South Dakota State,2015,8,341,208,12,0.6666666666666666,133
South Dakota State,2016,9,431,355,13,0.6923076923076923,76
South Dakota State,2017,11,521,335,14,0.7857142857142857,186
South Dakota State,2018,10,553,290,13,0.7692307692307693,263
South Dakota State,2019,8,386,217,13,0.6153846153846154,169
South Dakota State,2020,8,292,150,10,0.8,142
South Dakota State,2021,11,542,296,15,0.7333333333333333,246
South Dakota State,2022,14,512,237,15,0.9333333333333333,275
South Dakota State,2023,15,550,139,15,1.0,411
South Florida,2015,8,437,298,13,0.6153846153846154,139
South Florida,2016,11,569,411,13,0.8461538461538461,158
South Florida,2017,10,459,282,12,0.8333333333333334,177
South Florida,2018,7,370,416,13,0.5384615384615384,-46
South Florida,2019,4,250,347,12,0.3333333333333333,-97
South Florida,2020,1,208,359,9,0.1111111111111111,-151
South Florida,2021,2,278,416,12,0.16666666666666666,-138
South Florida,2022,1,336,494,12,0.08333333333333333,-158
South Florida,2023,7,415,419,13,0.5384615384615384,-4
Southeast Missouri State,2015,4,279,299,11,0.36363636363636365,-20
Southeast Missouri State,2016,3,229,268,11,0.2727272727272727,-39
Southeast Missouri State,2017,3,225,240,11,0.2727272727272727,-15
Southeast Missouri State,2018,9,482,403,13,0.6923076923076923,79
Southeast Missouri State,2019,9,358,324,13,0.6923076923076923,34
Southeast Missouri State,2020,4,221,181,8,0.5,40
Southeast Missouri State,2021,4,297,341,11,0.36363636363636365,-44
Southeast Missouri State,2022,9,427,271,12,0.75,156
Southeast Missouri State,2023,4,294,326,11,0.36363636363636365,-32
